timestamp,ear,status,closed_flag
1764067682.600985,0.0,AWAKE,0
1764067682.668173,0.5097575808677846,AWAKE,0
1764067682.730624,0.4962570813553685,AWAKE,0
1764067682.7973309,0.49855154752474723,AWAKE,0
1764067682.863478,0.49824398410336956,AWAKE,0
1764067682.93123,0.4926376941158768,AWAKE,0
1764067682.998636,0.4916049021270363,AWAKE,0
1764067683.0646029,0.48952047760669737,AWAKE,0
1764067683.130163,0.4933023024380415,AWAKE,0
1764067683.197043,0.4933428029735838,AWAKE,0
1764067683.263293,0.4966588505546227,AWAKE,0
1764067683.330303,0.4969157955373112,AWAKE,0
1764067683.395869,0.5003914217559736,AWAKE,0
1764067683.469169,0.5051607839690461,AWAKE,0
1764067683.532733,0.5062520998697573,AWAKE,0
1764067683.596874,0.5073006931981223,AWAKE,0
1764067683.662902,0.5004888006448942,AWAKE,0
1764067683.729625,0.49862070760276256,AWAKE,0
1764067683.7958982,0.4957143270230345,AWAKE,0
1764067683.8626208,0.4933466500126521,AWAKE,0
1764067683.930513,0.48072491221354074,AWAKE,0
1764067683.997601,0.4716312318471497,AWAKE,0
1764067684.062688,0.4684697320247519,AWAKE,0
1764067684.129458,0.4674012793551363,AWAKE,0
1764067684.1961339,0.46628915748358934,AWAKE,0
1764067684.262679,0.4651740789341045,AWAKE,0
1764067684.333815,0.4638289131625931,AWAKE,0
1764067684.84386,0.4600800684478916,AWAKE,0
1764067684.965044,0.4661925703306323,AWAKE,0
1764067685.098433,0.4655382453199214,AWAKE,0
1764067685.2334368,0.4661269150472226,AWAKE,0
1764067685.3667068,0.46636764028964717,AWAKE,0
1764067685.496607,0.46838579945199993,AWAKE,0
1764067685.635318,0.46750386530477306,AWAKE,0
1764067685.763922,0.4680071443890229,AWAKE,0
1764067685.897505,0.47556760223871536,AWAKE,0
1764067686.030577,0.4784127037576746,AWAKE,0
1764067686.165536,0.4867822950426616,AWAKE,0
1764067686.2986612,0.4905911456568169,AWAKE,0
1764067686.431202,0.4933979798095276,AWAKE,0
1764067686.5666409,0.49847090607601596,AWAKE,0
1764067686.697759,0.5001671917932475,AWAKE,0
1764067686.831072,0.5028945176433344,AWAKE,0
1764067686.965097,0.49978109912302326,AWAKE,0
1764067687.097622,0.49882624893973726,AWAKE,0
1764067687.231742,0.5008434445698309,AWAKE,0
1764067687.36271,0.4997859029293029,AWAKE,0
1764067687.498826,0.5000131272981685,AWAKE,0
1764067687.632158,0.5007719157536633,AWAKE,0
1764067687.7643762,0.5005477752016654,AWAKE,0
1764067687.898818,0.5010691275849851,AWAKE,0
1764067688.033729,0.5000184077543024,AWAKE,0
1764067688.1643898,0.500835275537242,AWAKE,0
1764067688.2988212,0.5000543375966711,AWAKE,0
1764067688.432653,0.501340426316772,AWAKE,0
1764067688.562192,0.50318860371406,AWAKE,0
1764067688.698435,0.4993083856007613,AWAKE,0
1764067688.8338299,0.50264393397375,AWAKE,0
1764067688.965486,0.5025289857481832,AWAKE,0
1764067689.097873,0.5034977255309324,AWAKE,0
1764067689.2301672,0.5066158325060645,AWAKE,0
1764067689.365143,0.5014436881139095,AWAKE,0
1764067689.497078,0.49144518977862106,AWAKE,0
1764067689.632978,0.4811332750056447,AWAKE,0
1764067689.7648141,0.4766598664235175,AWAKE,0
1764067689.8975492,0.46401403112107886,AWAKE,0
1764067690.030795,0.4562071281016906,AWAKE,0
1764067690.162314,0.45038408314008344,AWAKE,0
1764067690.297875,0.444440592431709,AWAKE,0
1764067690.432636,0.4339082389487732,AWAKE,0
1764067690.566108,0.43195243919456183,AWAKE,0
1764067690.698272,0.41737577403776527,AWAKE,0
1764067690.829397,0.4022340679674601,AWAKE,0
1764067690.964822,0.392307829617152,AWAKE,0
1764067691.0973608,0.38098395952740816,AWAKE,0
1764067691.234292,0.3698776469301768,AWAKE,0
1764067691.36342,0.3738847551615108,AWAKE,0
1764067691.496969,0.38929874774670203,AWAKE,0
1764067691.6306071,0.3996876651972379,AWAKE,0
1764067691.764658,0.4199044377516824,AWAKE,0
1764067691.896289,0.4416903484216169,AWAKE,0
1764067692.03025,0.46377886483897857,AWAKE,0
1764067692.165865,0.4825870137322841,AWAKE,0
1764067692.2952268,0.5021792943070862,AWAKE,0
1764067692.428554,0.5025223792835265,AWAKE,0
1764067692.562536,0.50503045348421,AWAKE,0
1764067692.6965399,0.5096053694442867,AWAKE,0
1764067692.832465,0.5108229164865785,AWAKE,0
1764067692.963897,0.5064567490345171,AWAKE,0
1764067693.099536,0.4975342208310054,AWAKE,0
1764067693.23089,0.47950098969112603,AWAKE,0
1764067693.3660328,0.4606345971790798,AWAKE,0
