timestamp,ear,closed_flag,status
1764001135.822266,0.39919973402228326,0,AWAKE
1764001135.952189,0.3974012275474056,0,AWAKE
1764001136.085496,0.4090946071667016,0,AWAKE
1764001136.221492,0.4111017371624066,0,AWAKE
1764001136.351846,0.4172655723375723,0,AWAKE
1764001136.48961,0.42158955350182187,0,AWAKE
1764001136.620086,0.42453004627317387,0,AWAKE
1764001136.756167,0.42442801589332585,0,AWAKE
1764001136.8852851,0.4235574279980255,0,AWAKE
1764001137.019177,0.41516297999705776,0,AWAKE
1764001137.1546519,0.4091554619889224,0,AWAKE
1764001137.286804,0.40533271295783724,0,AWAKE
1764001137.420769,0.3961551066811745,0,AWAKE
1764001137.552641,0.3922704408282641,0,AWAKE
1764001137.688791,0.39317390517123946,0,AWAKE
1764001137.82005,0.3941637509043982,0,AWAKE
1764001137.9526799,0.3633225347862411,0,AWAKE
1764001138.08756,0.31068580686432457,0,AWAKE
1764001138.2190049,0.27579651778083347,0,AWAKE
1764001138.3535821,0.23436130638010394,0,AWAKE
1764001138.485378,0.1916727787041592,0,AWAKE
1764001138.623132,0.18389076487921438,0,AWAKE
1764001138.752275,0.20356029820382887,0,AWAKE
1764001138.885412,0.1944665629113886,0,AWAKE
1764001139.0197482,0.19648017106436821,0,AWAKE
1764001139.1512058,0.21172650072593818,0,AWAKE
1764001139.287167,0.21430036111601058,0,AWAKE
1764001139.420506,0.22445237678979885,0,AWAKE
1764001139.555719,0.23595282037927506,0,AWAKE
1764001139.684482,0.2494967133364876,0,AWAKE
1764001139.8181078,0.24484162433885123,0,AWAKE
1764001139.9533088,0.2524537704895913,0,AWAKE
1764001140.084973,0.23614593272274895,0,AWAKE
1764001140.22188,0.24601530593087192,0,AWAKE
1764001140.3512168,0.24201727207197993,0,AWAKE
1764001140.487432,0.2503307364318161,0,AWAKE
1764001140.617724,0.2558782762885847,0,AWAKE
1764001140.7496672,0.26845146125129943,0,AWAKE
1764001140.884833,0.2645263802211254,0,AWAKE
1764001141.01916,0.2595457273313406,0,AWAKE
1764001141.153169,0.25870857816243276,0,AWAKE
1764001141.2858381,0.2544932850852398,0,AWAKE
1764001141.421073,0.2654646374416156,0,AWAKE
1764001141.550913,0.262942182679425,0,AWAKE
1764001141.6832929,0.27947458991594154,0,AWAKE
1764001141.822728,0.27954760503730414,0,AWAKE
1764001141.952781,0.2664135078806626,0,AWAKE
1764001142.085902,0.24301219292910825,0,AWAKE
1764001142.217376,0.2280016998737683,0,AWAKE
1764001142.353395,0.21189794926921066,0,AWAKE
1764001142.48256,0.21636387583382577,0,AWAKE
1764001142.618465,0.21444291871144486,0,AWAKE
1764001142.753238,0.22416416194002467,0,AWAKE
1764001142.886941,0.24521981033569834,0,AWAKE
1764001143.019659,0.25036755070077177,0,AWAKE
1764001143.150122,0.23798469345177925,0,AWAKE
1764001143.287977,0.2584649775498652,0,AWAKE
1764001143.418622,0.2582470442525332,0,AWAKE
1764001143.5509021,0.25095806629507145,0,AWAKE
1764001143.686023,0.24934531084204042,0,AWAKE
1764001143.8169112,0.24012310313000484,0,AWAKE
1764001143.952428,0.21462899651051473,0,AWAKE
1764001144.082819,0.20512101078663275,0,AWAKE
1764001144.2201002,0.19804394879273884,0,AWAKE
1764001144.351104,0.20987939108960946,0,AWAKE
1764001144.483024,0.233043776598418,0,AWAKE
1764001144.618478,0.2748132085939571,0,AWAKE
1764001144.749572,0.30852259996440495,0,AWAKE
1764001144.8833432,0.34018387844825176,0,AWAKE
1764001145.017492,0.35832186865463783,0,AWAKE
1764001145.1539268,0.37057991285262193,0,AWAKE
1764001145.2832682,0.3734202506838526,0,AWAKE
1764001145.41523,0.3829192483937766,0,AWAKE
1764001145.549357,0.39199376105935013,0,AWAKE
1764001145.681754,0.39411625037271025,0,AWAKE
1764001145.819886,0.4053436767257349,0,AWAKE
1764001145.9489,0.4128749465073523,0,AWAKE
1764001146.085859,0.41734361927945746,0,AWAKE
1764001146.214645,0.41893585958187024,0,AWAKE
1764001146.3479,0.43172283874855816,0,AWAKE
1764001146.4829922,0.4309624559390358,0,AWAKE
1764001146.617085,0.43171272705641,0,AWAKE
1764001146.751499,0.43181598980562425,0,AWAKE
1764001146.8823402,0.4332418096556818,0,AWAKE
1764001147.0191228,0.42953069383317555,0,AWAKE
1764001147.147709,0.4296864849820004,0,AWAKE
1764001147.281887,0.43301030497233006,0,AWAKE
1764001147.41819,0.43210934366161047,0,AWAKE
1764001147.5497658,0.43433729612805283,0,AWAKE
1764001147.684622,0.39753032277333944,0,AWAKE
1764001147.8153348,0.3513545501910676,0,AWAKE
1764001147.951392,0.288307157881431,0,AWAKE
1764001148.080031,0.24118664177632518,0,AWAKE
1764001148.215559,0.1922909022284086,0,AWAKE
1764001148.350786,0.1779527374750816,0,AWAKE
1764001148.482044,0.18860580423709938,0,AWAKE
1764001148.6166441,0.21080436944058065,0,AWAKE
1764001148.748217,0.21375453236082023,0,AWAKE
1764001148.884255,0.22569765900479535,0,AWAKE
1764001149.0162811,0.23443163499774594,0,AWAKE
1764001149.1488461,0.22908060550848292,0,AWAKE
1764001149.284905,0.22454243690884423,0,AWAKE
1764001149.414141,0.2277298275524197,0,AWAKE
1764001149.549906,0.24463228090634948,0,AWAKE
1764001149.681119,0.2724890770945031,0,AWAKE
1764001149.818271,0.2929189981707646,0,AWAKE
1764001149.947867,0.32383317391562544,0,AWAKE
1764001150.082344,0.35621074490090765,0,AWAKE
1764001150.215886,0.36590904174135347,0,AWAKE
1764001150.347251,0.3712767276882244,0,AWAKE
1764001150.48252,0.3951544396591681,0,AWAKE
1764001150.6142678,0.40228383186825767,0,AWAKE
1764001150.750384,0.41134885808494415,0,AWAKE
1764001150.881522,0.4239796541849781,0,AWAKE
1764001151.014814,0.4307259947685793,0,AWAKE
1764001151.148652,0.4224179417901204,0,AWAKE
1764001151.279906,0.41545295771020224,0,AWAKE
1764001151.4164119,0.41248471432172157,0,AWAKE
1764001151.548592,0.39985145752364487,0,AWAKE
1764001151.683478,0.38961967722435903,0,AWAKE
1764001151.813695,0.38591703780437137,0,AWAKE
1764001151.946049,0.37746818563039986,0,AWAKE
1764001152.080874,0.36841121264618476,0,AWAKE
1764001152.214636,0.363803748848483,0,AWAKE
1764001152.3499699,0.3632425182684097,0,AWAKE
1764001152.4804428,0.37220182100565474,0,AWAKE
1764001152.618172,0.39248851340008767,0,AWAKE
1764001152.745813,0.40032897253039046,0,AWAKE
1764001152.880957,0.4144728458224815,0,AWAKE
1764001153.014812,0.4270026354486515,0,AWAKE
1764001153.147533,0.4316943423018701,0,AWAKE
1764001153.2812018,0.43249438172960064,0,AWAKE
1764001153.411412,0.43784678490594126,0,AWAKE
1764001153.548276,0.4374169813522159,0,AWAKE
1764001153.6794019,0.4385004179013259,0,AWAKE
1764001153.8141031,0.4280995817651824,0,AWAKE
1764001153.9495199,0.4214245779714963,0,AWAKE
1764001154.0800772,0.4147966659705341,0,AWAKE
1764001154.2142751,0.40967994109977834,0,AWAKE
1764001154.347266,0.401323632556012,0,AWAKE
1764001154.481627,0.40352001373106877,0,AWAKE
1764001154.614491,0.3973777505983143,0,AWAKE
1764001154.7478242,0.3812280775920918,0,AWAKE
1764001154.880314,0.37404308184721413,0,AWAKE
1764001155.012823,0.3815397006644413,0,AWAKE
1764001155.1466188,0.39775561695660316,0,AWAKE
1764001155.278594,0.4095357166585896,0,AWAKE
1764001155.4163089,0.4335440201795409,0,AWAKE
1764001155.546905,0.4437870416849612,0,AWAKE
1764001155.679184,0.4423682793686522,0,AWAKE
1764001155.813817,0.4353568652979124,0,AWAKE
1764001155.944704,0.4328667715429022,0,AWAKE
1764001156.080789,0.4200863292020852,0,AWAKE
1764001156.2130098,0.4083283643555661,0,AWAKE
1764001156.348562,0.37814843075704074,0,AWAKE
1764001156.479511,0.31670600284796985,0,AWAKE
1764001156.611254,0.2541300918561516,0,AWAKE
1764001156.747576,0.2672617678807696,0,AWAKE
1764001156.877256,0.28042725208104213,0,AWAKE
1764001157.014983,0.3030860465344747,0,AWAKE
1764001157.147545,0.354985573609957,0,AWAKE
1764001157.282186,0.4153766623895806,0,AWAKE
1764001157.410356,0.402091310171156,0,AWAKE
1764001157.5436192,0.39464635773478324,0,AWAKE
1764001157.679088,0.39225357018610224,0,AWAKE
1764001157.811271,0.39396428535010686,0,AWAKE
1764001157.949211,0.39305504138171937,0,AWAKE
1764001158.07982,0.3948902712701027,0,AWAKE
1764001158.214273,0.39500809318614055,0,AWAKE
1764001158.344864,0.39679923237272935,0,AWAKE
1764001158.476609,0.39536229907532305,0,AWAKE
1764001158.6131551,0.3955533608455698,0,AWAKE
1764001158.834014,0.4022961012056635,0,AWAKE
1764001158.9748962,0.42065124443091273,0,AWAKE
1764001159.110177,0.39793958773227284,0,AWAKE
1764001159.2424839,0.3235405927835557,0,AWAKE
1764001159.37828,0.2473272233572581,0,AWAKE
1764001159.5093591,0.17166025298599114,0,AWAKE
1764001159.642689,0.08256286604159055,0,AWAKE
1764001159.777217,0.0326561342061268,0,AWAKE
1764001159.911683,0.03385668345463294,0,AWAKE
1764001160.048703,0.03412454218760891,0,AWAKE
1764001160.178041,0.03089186797252761,0,AWAKE
1764001160.311499,0.029246046071511128,0,AWAKE
1764001160.444866,0.028613825564986227,0,AWAKE
1764001160.576374,0.02814250809054214,0,AWAKE
1764001160.710835,0.031405311535072165,0,AWAKE
1764001160.842996,0.03722417707286793,0,AWAKE
1764001160.977955,0.03946321117859852,0,AWAKE
1764001161.11089,0.04230908572651323,0,AWAKE
1764001161.2465339,0.04205588096600222,0,AWAKE
1764001161.37609,0.03866243729802656,0,AWAKE
1764001161.510262,0.038208177236112376,0,AWAKE
1764001161.6434062,0.03653490052773643,0,AWAKE
1764001161.775575,0.03798604492663839,0,AWAKE
1764001161.910499,0.036895754683800616,0,AWAKE
1764001162.0443242,0.038936492080222956,0,AWAKE
1764001162.178829,0.04269791999327396,0,AWAKE
1764001162.3089888,0.044859835471623574,0,AWAKE
1764001162.441683,0.0435404073145867,0,AWAKE
1764001162.577078,0.04723731206125499,0,AWAKE
1764001162.7079911,0.04885849310241458,0,AWAKE
1764001162.843446,0.0412057673220721,0,AWAKE
1764001162.976745,0.04138966344505481,0,AWAKE
1764001163.11304,0.039316481985995855,0,AWAKE
1764001163.242799,0.03450328649696222,0,AWAKE
1764001163.373618,0.031205611486983247,0,AWAKE
1764001163.50959,0.0320540082291247,0,AWAKE
1764001163.642907,0.029157294147120046,0,AWAKE
1764001163.777555,0.030706194553172965,0,AWAKE
1764001163.909121,0.03482662846460993,0,AWAKE
1764001164.045089,0.03155488524253432,0,AWAKE
1764001164.175089,0.030803267513591075,0,AWAKE
1764001164.308201,0.02965331457873955,0,AWAKE
1764001164.446761,0.030107974902037888,0,AWAKE
1764001164.575499,0.02938371911296859,0,AWAKE
1764001164.708947,0.03538400748360856,0,AWAKE
1764001164.8429399,0.0361127366768765,0,AWAKE
1764001164.9788082,0.03892864875749774,0,AWAKE
1764001165.1089122,0.03912475793543431,0,AWAKE
1764001165.2433522,0.03741748992006719,0,AWAKE
1764001165.378336,0.033746294946318846,0,AWAKE
1764001165.5086489,0.03214017804929505,0,AWAKE
1764001165.6444092,0.03302195519762071,0,AWAKE
1764001165.7756228,0.03229414476914748,0,AWAKE
1764001165.911577,0.03754894417350255,0,AWAKE
1764001166.041999,0.03999315782236588,0,AWAKE
1764001166.175031,0.041940835659666074,0,AWAKE
1764001166.3094442,0.04114410053324526,0,AWAKE
1764001166.4414458,0.04011779841669441,0,AWAKE
1764001166.5776691,0.03895774329437914,0,AWAKE
1764001166.708229,0.03735011194648976,0,AWAKE
1764001166.846136,0.03315867076933075,0,AWAKE
1764001166.974138,0.032080809589946954,0,AWAKE
1764001167.107656,0.03507415325607255,0,AWAKE
1764001167.242563,0.08919324251170109,0,AWAKE
1764001167.373906,0.15814731008384855,0,AWAKE
1764001167.5073888,0.2403671840210923,0,AWAKE
1764001167.641387,0.322075251351987,0,AWAKE
1764001167.7767959,0.38552876973716677,0,AWAKE
1764001167.9067369,0.39327115151477277,0,AWAKE
1764001168.041434,0.3931473660942896,0,AWAKE
1764001168.17478,0.38440987865715764,0,AWAKE
1764001168.305676,0.37277662120950195,0,AWAKE
1764001168.4429388,0.3738480691469673,0,AWAKE
1764001168.5747242,0.3812389752563038,0,AWAKE
1764001168.71043,0.3814287824198704,0,AWAKE
1764001168.838479,0.3457967859057443,0,AWAKE
1764001168.972325,0.29928889143902965,0,AWAKE
1764001169.108899,0.257001747286552,0,AWAKE
1764001169.241646,0.2137269665977887,0,AWAKE
1764001169.375995,0.16995955213314295,0,AWAKE
1764001169.507767,0.19818548134354988,0,AWAKE
1764001169.6432881,0.24631788588057982,0,AWAKE
1764001169.7745569,0.2928041989007907,0,AWAKE
1764001169.90589,0.3410328307517629,0,AWAKE
1764001170.042779,0.4024408746675392,0,AWAKE
1764001170.1725519,0.4229569545807972,0,AWAKE
1764001170.310616,0.42393047951728463,0,AWAKE
1764001170.4405508,0.380865828085301,0,AWAKE
1764001170.575142,0.32968535629599666,0,AWAKE
1764001170.706784,0.2727626035334918,0,AWAKE
1764001170.841761,0.21436795377954665,0,AWAKE
1764001170.974751,0.16835623268224725,0,AWAKE
1764001171.1058931,0.2095938476359216,0,AWAKE
1764001171.242211,0.25355630679709795,0,AWAKE
1764001171.378023,0.3031595208667255,0,AWAKE
1764001171.5101728,0.3438099670686029,0,AWAKE
1764001171.6411679,0.3939891166905494,0,AWAKE
1764001171.7732701,0.4008660511511115,0,AWAKE
1764001171.9087539,0.4160290524738963,0,AWAKE
1764001172.039469,0.4191029572345985,0,AWAKE
1764001172.1739159,0.43206914089244625,0,AWAKE
1764001172.3054981,0.4394368228951908,0,AWAKE
1764001172.443284,0.44960398224679715,0,AWAKE
1764001172.572911,0.45140609499769074,0,AWAKE
1764001172.70637,0.4618205122906013,0,AWAKE
1764001172.839295,0.47018752829486726,0,AWAKE
1764001172.9736042,0.4777719738271234,0,AWAKE
1764001173.114924,0.48230339834026986,0,AWAKE
1764001173.242387,0.48443387359166945,0,AWAKE
1764001173.375882,0.47315294132343044,0,AWAKE
1764001173.506358,0.4667039990573659,0,AWAKE
1764001173.639734,0.460595488288382,0,AWAKE
1764001173.775001,0.45052368127520326,0,AWAKE
1764001173.9055738,0.4468418872727954,0,AWAKE
1764001174.041722,0.4166271710665571,0,AWAKE
1764001174.171846,0.3885268314580115,0,AWAKE
1764001174.308426,0.3447975980941101,0,AWAKE
1764001174.439011,0.329973380953855,0,AWAKE
1764001174.57129,0.32253471148425616,0,AWAKE
1764001174.704551,0.3526055756462342,0,AWAKE
1764001174.839585,0.37879739351555053,0,AWAKE
1764001174.9743738,0.41468036815115406,0,AWAKE
1764001175.106198,0.42700681065646534,0,AWAKE
1764001175.240578,0.4293173705056791,0,AWAKE
1764001175.37147,0.42706720151218536,0,AWAKE
1764001175.503003,0.4241810037187002,0,AWAKE
1764001175.63989,0.41874804869674576,0,AWAKE
1764001175.772732,0.4169116598472923,0,AWAKE
1764001175.906744,0.40987498891291346,0,AWAKE
1764001176.039048,0.3496550470992666,0,AWAKE
1764001176.1721091,0.27130471387013,0,AWAKE
1764001176.302475,0.19720014177908432,0,AWAKE
1764001176.4388428,0.11826257998135961,0,AWAKE
1764001176.5719411,0.045246544070657715,0,AWAKE
1764001176.704001,0.02980567119020261,0,AWAKE
1764001176.838212,0.03021416628548278,0,AWAKE
1764001176.9699159,0.0315825595278507,0,AWAKE
1764001177.107214,0.033633315155706216,0,AWAKE
1764001177.2380888,0.03484518920878012,0,AWAKE
1764001177.371362,0.04018364064825359,0,AWAKE
1764001177.507031,0.042948757313483056,0,AWAKE
1764001177.6369438,0.045905350474289494,0,AWAKE
1764001177.771429,0.06564027909478005,0,AWAKE
1764001177.90299,0.08543620769529783,0,AWAKE
1764001178.04091,0.1370281072058043,0,AWAKE
1764001178.170547,0.19792250591774857,0,AWAKE
1764001178.3070238,0.26272725506105055,0,AWAKE
1764001178.4387531,0.3079390689546015,0,AWAKE
1764001178.569055,0.36044564869622125,0,AWAKE
1764001178.707606,0.3724840689953106,0,AWAKE
1764001178.84524,0.37848178103517366,0,AWAKE
1764001178.976202,0.3764138073915369,0,AWAKE
1764001179.1051579,0.38188050824240743,0,AWAKE
1764001179.2377799,0.3857236484049455,0,AWAKE
1764001179.3718588,0.38783406041071816,0,AWAKE
1764001179.502078,0.33119869548299685,0,AWAKE
1764001179.6404412,0.26374136104601587,0,AWAKE
1764001179.771461,0.19115252121030285,0,AWAKE
1764001179.905492,0.11210415031489726,0,AWAKE
1764001180.035934,0.03646924557631634,0,AWAKE
1764001180.167257,0.024639407365813836,0,AWAKE
1764001180.304984,0.026196284734950847,0,AWAKE
1764001180.437865,0.030279838966368332,0,AWAKE
1764001180.5717702,0.032047321371957496,0,AWAKE
1764001180.704842,0.03270477864017622,0,AWAKE
1764001180.8386948,0.033214542554905156,0,AWAKE
1764001180.967222,0.03392488987163832,0,AWAKE
1764001181.1025522,0.029065939607242804,0,AWAKE
1764001181.239651,0.02747463450621841,0,AWAKE
1764001181.369777,0.02672964764779607,0,AWAKE
1764001181.504956,0.02354554522414587,0,AWAKE
1764001181.634492,0.019411203963171274,0,AWAKE
1764001181.771057,0.018616575936458858,0,AWAKE
1764001181.8999119,0.018256093716271907,0,AWAKE
1764001182.037604,0.020779161279064574,0,AWAKE
1764001182.1714501,0.022198380578012725,0,AWAKE
1764001182.302552,0.02124372197719892,0,AWAKE
1764001182.436498,0.02233616556891516,0,AWAKE
1764001182.568141,0.01986582224341202,0,AWAKE
1764001182.703525,0.0169023903392233,0,AWAKE
1764001182.837163,0.014818006029217692,0,AWAKE
1764001182.969182,0.019546356947816583,0,AWAKE
1764001183.104955,0.02095215106288628,0,AWAKE
1764001183.2345679,0.02837322604753359,0,AWAKE
1764001183.369077,0.028246789447025866,0,AWAKE
1764001183.500832,0.03031268675464318,0,AWAKE
1764001183.640022,0.027047217966423794,0,AWAKE
1764001183.7688,0.027139730601941036,0,AWAKE
1764001183.902416,0.023978496967945427,0,AWAKE
1764001184.035868,0.0230603698662293,0,AWAKE
1764001184.166358,0.02666608298921137,0,AWAKE
1764001184.302669,0.02747686904858197,0,AWAKE
1764001184.437003,0.028994112847982013,0,AWAKE
1764001184.5739331,0.027112133155819434,0,AWAKE
1764001184.70182,0.03049684313781369,0,AWAKE
1764001184.833498,0.026440178540118865,0,AWAKE
1764001184.968271,0.027839364769805853,0,AWAKE
1764001185.0993311,0.023282343965860108,0,AWAKE
1764001185.238163,0.020892787670972447,0,AWAKE
1764001185.3687959,0.02199031589996822,0,AWAKE
1764001185.503058,0.023434583987014798,0,AWAKE
1764001185.634366,0.023389052331605452,0,AWAKE
1764001185.7671921,0.028652151277732803,0,AWAKE
1764001185.901549,0.029714947928929158,0,AWAKE
1764001186.035192,0.024564075701433027,0,AWAKE
1764001186.1691039,0.023164043781393164,0,AWAKE
1764001186.298701,0.024850041070001903,0,AWAKE
1764001186.436604,0.021123234839780687,0,AWAKE
1764001186.565672,0.021025337022390768,0,AWAKE
1764001186.698733,0.02170811612862982,0,AWAKE
1764001186.837024,0.02409299485895832,0,AWAKE
1764001186.9683928,0.02207354455946036,0,AWAKE
1764001187.101581,0.025884197968258676,0,AWAKE
1764001187.2333598,0.025266190562561974,0,AWAKE
1764001187.370202,0.025334693370768747,0,AWAKE
1764001187.498831,0.023504795013074644,0,AWAKE
1764001187.634319,0.020942491287143407,0,AWAKE
1764001187.770263,0.015413468847931794,0,AWAKE
1764001187.899817,0.015286589671116055,0,AWAKE
1764001188.035916,0.01487838757561675,0,AWAKE
1764001188.16526,0.015050237525535335,0,AWAKE
1764001188.301475,0.016590602694287956,0,AWAKE
1764001188.43581,0.019245385131110477,0,AWAKE
1764001188.56636,0.01922495681968803,0,AWAKE
1764001188.703351,0.018437395222673465,0,AWAKE
1764001188.833906,0.01603563579667424,0,AWAKE
1764001188.966895,0.017795465341079963,0,AWAKE
1764001189.099126,0.01880479210173989,0,AWAKE
1764001189.23799,0.0201414416225685,0,AWAKE
1764001189.366671,0.02355889694896147,0,AWAKE
1764001189.500502,0.027077460537777143,0,AWAKE
1764001189.6332932,0.024245547134262656,0,AWAKE
1764001189.766331,0.022034497278502256,0,AWAKE
1764001189.900643,0.019883843333567835,0,AWAKE
1764001190.0329669,0.02134189994777843,0,AWAKE
1764001190.168622,0.020099635328489032,0,AWAKE
1764001190.2978828,0.02103204082921329,0,AWAKE
1764001190.432107,0.02260443664930204,0,AWAKE
1764001190.566398,0.024770930815951997,0,AWAKE
1764001190.697761,0.02583947054055919,0,AWAKE
1764001190.835142,0.03132286507538985,0,AWAKE
1764001190.966797,0.031118499226055935,0,AWAKE
1764001191.1017659,0.028292026610709377,0,AWAKE
1764001191.23018,0.026679859719246957,0,AWAKE
1764001191.363847,0.025786985169652204,0,AWAKE
1764001191.500083,0.018806607901780136,0,AWAKE
1764001191.6334999,0.01758296641587209,0,AWAKE
1764001191.772959,0.01698168267784771,0,AWAKE
1764001191.898598,0.0419211881405857,0,AWAKE
1764001192.035126,0.09759034070663282,0,AWAKE
1764001192.1646001,0.1596204596957914,0,AWAKE
1764001192.2971892,0.22349935347526487,0,AWAKE
1764001192.436342,0.2947702032389408,0,AWAKE
1764001192.5646179,0.3335231414639077,0,AWAKE
1764001192.701473,0.3443765964531747,0,AWAKE
1764001192.831153,0.35778415052280516,0,AWAKE
1764001192.9665658,0.37013148450590777,0,AWAKE
1764001193.096896,0.38609077325267915,0,AWAKE
1764001193.234151,0.40289910547669494,0,AWAKE
1764001193.3667488,0.4207146099170588,0,AWAKE
1764001193.498226,0.4197157955852262,0,AWAKE
1764001193.632769,0.4327777320834798,0,AWAKE
1764001193.7617438,0.4270257698328038,0,AWAKE
1764001193.898238,0.40917426676056323,0,AWAKE
1764001194.0316422,0.37696165433983375,0,AWAKE
1764001194.164918,0.3366429256636254,0,AWAKE
1764001194.2990332,0.3376874269679295,0,AWAKE
1764001194.431165,0.3495087355305128,0,AWAKE
1764001194.565859,0.3804837871056745,0,AWAKE
1764001194.694819,0.4207147637050813,0,AWAKE
1764001194.8352761,0.48193183549014823,0,AWAKE
1764001194.965137,0.4850803194391148,0,AWAKE
1764001195.096576,0.4810010544260003,0,AWAKE
1764001195.237868,0.4849283679213018,0,AWAKE
1764001195.3627021,0.4865483316127618,0,AWAKE
1764001195.498183,0.48825563422380985,0,AWAKE
1764001195.6313632,0.48077710158549614,0,AWAKE
1764001195.7673159,0.47414784570659246,0,AWAKE
1764001195.895277,0.46706773963335085,0,AWAKE
1764001196.030219,0.4681007931277077,0,AWAKE
1764001196.1640818,0.46190775309771004,0,AWAKE
1764001196.296363,0.4596659098694177,0,AWAKE
1764001196.4341938,0.4699553635571503,0,AWAKE
1764001196.563025,0.46518387668297123,0,AWAKE
1764001196.6997252,0.4598598675361586,0,AWAKE
1764001196.828562,0.4306642224286919,0,AWAKE
1764001196.962089,0.4204820648759151,0,AWAKE
1764001197.0962281,0.4182940415624358,0,AWAKE
1764001197.232845,0.41344823196586933,0,AWAKE
1764001197.375096,0.4049567678408694,0,AWAKE
1764001197.500428,0.43032890243218136,0,AWAKE
1764001197.634157,0.455069833945635,0,AWAKE
1764001197.7680461,0.40131868751520183,0,AWAKE
1764001197.8953831,0.3939744083593347,0,AWAKE
1764001198.034026,0.39182397600358954,0,AWAKE
1764001198.164732,0.36316973861834123,0,AWAKE
1764001198.304291,0.3319866411555692,0,AWAKE
1764001198.429784,0.3570070261275334,0,AWAKE
1764001198.563827,0.35840445023300993,0,AWAKE
1764001198.6934679,0.34188236814643846,0,AWAKE
1764001198.8305228,0.36403822255730656,0,AWAKE
1764001198.964015,0.37775009077095134,0,AWAKE
1764001199.0970619,0.3967683150675623,0,AWAKE
1764001199.229783,0.39830575256201256,0,AWAKE
1764001199.36029,0.4150702796762011,0,AWAKE
1764001199.5001621,0.4172651175159256,0,AWAKE
1764001199.631746,0.4112622650148617,0,AWAKE
1764001199.765367,0.42738179401927623,0,AWAKE
1764001199.898386,0.44523756087447974,0,AWAKE
1764001200.04193,0.44134703444925905,0,AWAKE
1764001200.207298,0.4457012899199378,0,AWAKE
1764001200.3266098,0.4548853063011813,0,AWAKE
1764001200.464875,0.4329161868588213,0,AWAKE
1764001200.6002061,0.4239564397532475,0,AWAKE
1764001200.727486,0.42058803246580717,0,AWAKE
1764001200.863033,0.3833917970619028,0,AWAKE
1764001200.9925508,0.35418389726938126,0,AWAKE
1764001201.128751,0.3463608120265683,0,AWAKE
1764001201.263256,0.3276237933132286,0,AWAKE
1764001201.396389,0.3290877855611651,0,AWAKE
1764001201.529516,0.3602750343296737,0,AWAKE
1764001201.661582,0.3697022816190729,0,AWAKE
1764001201.796052,0.3733833021539178,0,AWAKE
