timestamp,ear,closed_flag,status
1764000943.533522,0.08721397859764883,1,DROWSY
1764000943.5984268,0.08970231305491717,1,DROWSY
1764000943.6649349,0.09208070189941239,1,DROWSY
1764000943.7315168,0.09321080507456189,1,DROWSY
1764000943.798553,0.10174392460507531,1,DROWSY
1764000943.864776,0.10361840279652039,1,DROWSY
1764000943.932958,0.10511482079252557,1,DROWSY
1764000943.999394,0.10702597918335148,1,DROWSY
1764000944.064953,0.11125556470401932,1,DROWSY
1764000944.131379,0.11177075227157407,1,DROWSY
1764000944.198696,0.10883842465503117,1,DROWSY
1764000944.264723,0.10371438272233187,1,DROWSY
1764000944.331582,0.10571127875562936,1,DROWSY
1764000944.399231,0.14458575829292725,1,DROWSY
1764000944.4659781,0.1911829620178794,1,DROWSY
1764000944.531431,0.244191916205798,1,DROWSY
1764000944.598256,0.3001469532841696,0,AWAKE
1764000944.6645172,0.34525419574726796,0,AWAKE
1764000944.7312372,0.34970174951041894,0,AWAKE
1764000944.797909,0.34974538034730224,0,AWAKE
1764000944.865699,0.34751302071598705,0,AWAKE
1764000944.932278,0.345555309427455,0,AWAKE
1764000944.997725,0.3467960870087114,0,AWAKE
1764000945.063642,0.3522966566163167,0,AWAKE
1764000945.130933,0.3526242671367547,0,AWAKE
1764000945.197603,0.35903599357972216,0,AWAKE
1764000945.264472,0.35413583057791076,0,AWAKE
1764000945.3325949,0.35902299003016175,0,AWAKE
1764000945.3989172,0.35868071334839635,0,AWAKE
1764000945.464243,0.36020154845800717,0,AWAKE
1764000945.5310779,0.35133063142089055,0,AWAKE
1764000945.597544,0.3592780444299525,0,AWAKE
1764000945.6641972,0.3570566517456877,0,AWAKE
1764000945.7309551,0.3578951057993917,0,AWAKE
1764000945.799074,0.3514189581370303,0,AWAKE
1764000945.866088,0.3512514027490582,0,AWAKE
1764000945.931036,0.344028821514237,0,AWAKE
1764000945.997601,0.3413204185090845,0,AWAKE
1764000946.064285,0.33065923909685513,0,AWAKE
1764000946.13114,0.33448003472864624,0,AWAKE
1764000946.1973891,0.33188817028950496,0,AWAKE
1764000946.265236,0.3311995847206505,0,AWAKE
1764000946.332261,0.32857966860301036,0,AWAKE
1764000946.397234,0.3288475580024194,0,AWAKE
1764000946.4639401,0.3249653205921302,0,AWAKE
1764000946.530603,0.3203091657355713,0,AWAKE
1764000946.597614,0.3232005126016428,0,AWAKE
1764000946.663778,0.3177778277583262,0,AWAKE
1764000946.731981,0.3194646092605701,0,AWAKE
1764000946.798406,0.3165106701370356,0,AWAKE
1764000946.8638232,0.32260933440808903,0,AWAKE
1764000946.9306371,0.3181360083616708,0,AWAKE
1764000946.9969962,0.3184110588849219,0,AWAKE
1764000947.063694,0.32369563066321866,0,AWAKE
1764000947.130765,0.32677639913396217,0,AWAKE
1764000947.198385,0.32299115163496617,0,AWAKE
1764000947.2648,0.3242741723621432,0,AWAKE
1764000947.330107,0.32868039821283707,0,AWAKE
1764000947.3968399,0.31929574248761994,0,AWAKE
1764000947.4632242,0.32105947541027263,0,AWAKE
1764000947.5301518,0.32156907982584515,0,AWAKE
1764000947.5966349,0.3195806426897231,0,AWAKE
1764000947.664938,0.3238918423582063,0,AWAKE
1764000947.73157,0.3348973104762416,0,AWAKE
1764000947.7971551,0.33401593512256256,0,AWAKE
1764000947.86322,0.3359514058385319,0,AWAKE
1764000947.9300532,0.3325594163753564,0,AWAKE
1764000947.9966059,0.31887681582954086,0,AWAKE
1764000948.0630882,0.30605850267427037,0,AWAKE
1764000948.131127,0.3047052507580066,0,AWAKE
1764000948.197959,0.2732699195427986,0,AWAKE
1764000948.26309,0.2278945180717106,1,AWAKE
1764000948.329843,0.18995343423331668,1,AWAKE
1764000948.396859,0.15879677008519952,1,AWAKE
1764000948.462904,0.1690248815743668,1,AWAKE
1764000948.5296588,0.21191793562710667,1,AWAKE
1764000948.597505,0.28103149318885234,0,AWAKE
1764000948.664479,0.33518792821025917,0,AWAKE
1764000948.729704,0.37993206102655186,0,AWAKE
1764000948.796297,0.375412744849135,0,AWAKE
1764000948.862894,0.37308733541572653,0,AWAKE
1764000948.929544,0.3660412178842687,0,AWAKE
1764000948.996255,0.3643738229587984,0,AWAKE
1764000949.064034,0.3680687870868818,0,AWAKE
1764000949.1306381,0.3726365200144909,0,AWAKE
1764000949.1961641,0.371363527794211,0,AWAKE
1764000949.262825,0.3675340703790571,0,AWAKE
1764000949.329448,0.36317765344347475,0,AWAKE
1764000949.39609,0.3614467747827235,0,AWAKE
1764000949.462653,0.35842710332105165,0,AWAKE
1764000949.53054,0.35435975021312766,0,AWAKE
1764000949.597591,0.3441861690768978,0,AWAKE
1764000949.662888,0.33257072585946357,0,AWAKE
1764000949.7296488,0.33474248499669973,0,AWAKE
1764000949.7958138,0.3407068362494658,0,AWAKE
1764000949.862497,0.34048730391513515,0,AWAKE
1764000949.929107,0.3411634479596825,0,AWAKE
1764000949.996989,0.344431754777379,0,AWAKE
1764000950.064144,0.333076799532076,0,AWAKE
1764000950.1291552,0.33317431035719236,0,AWAKE
1764000950.195544,0.3349773917749194,0,AWAKE
1764000950.262431,0.3520069423977759,0,AWAKE
1764000950.32908,0.37159883854883724,0,AWAKE
1764000950.395793,0.3865399796987126,0,AWAKE
1764000950.463465,0.378386960694857,0,AWAKE
1764000950.530394,0.38862601901323174,0,AWAKE
1764000950.595627,0.3806082363053768,0,AWAKE
1764000950.6622221,0.36734312973920885,0,AWAKE
1764000950.72863,0.3535650056823381,0,AWAKE
1764000950.795668,0.34873550112754886,0,AWAKE
1764000950.862415,0.33658701137770836,0,AWAKE
1764000950.9297001,0.3310316030321433,0,AWAKE
1764000950.9969049,0.33463171399282093,0,AWAKE
1764000951.0620391,0.33879756992880267,0,AWAKE
1764000951.1286452,0.33976029024017473,0,AWAKE
1764000951.1954508,0.346186016171848,0,AWAKE
1764000951.261916,0.3452721081827039,0,AWAKE
1764000951.328614,0.3252359373679635,0,AWAKE
1764000951.39609,0.3085322394706487,0,AWAKE
1764000951.463181,0.29032674495794525,0,AWAKE
1764000951.5284202,0.2646100823013026,0,AWAKE
1764000951.595246,0.23212444040159483,1,AWAKE
1764000951.661817,0.22383300246890658,1,AWAKE
1764000951.72871,0.20756084677119024,1,AWAKE
1764000951.795396,0.21193895116664416,1,AWAKE
1764000951.862678,0.20730627535472806,1,AWAKE
1764000951.929664,0.21093006932679423,1,AWAKE
1764000951.995023,0.21641937124649643,1,AWAKE
1764000952.061545,0.22162880294283757,1,AWAKE
1764000952.1283998,0.20422003807548927,1,AWAKE
1764000952.194849,0.19898381219249528,1,AWAKE
1764000952.2617412,0.2108438482141703,1,AWAKE
1764000952.329587,0.20764064181322106,1,AWAKE
1764000952.395829,0.2058077039010034,1,AWAKE
1764000952.4613838,0.21029951684173165,1,AWAKE
1764000952.528395,0.21913166172592907,1,AWAKE
1764000952.594878,0.2043971070948481,1,AWAKE
1764000952.6614342,0.1927971416966194,1,AWAKE
1764000952.7281642,0.1776254295944179,1,AWAKE
1764000952.7959208,0.175268422907708,1,AWAKE
1764000952.862855,0.16525857355142723,1,AWAKE
1764000952.928149,0.17332803480917872,1,AWAKE
1764000952.994764,0.1818496258688202,1,AWAKE
1764000953.061182,0.18836590399545983,1,AWAKE
1764000953.127847,0.19457063399029942,1,AWAKE
1764000953.194449,0.19889860033354415,1,AWAKE
1764000953.261837,0.1945340718685149,1,AWAKE
1764000953.3292632,0.19948650202494125,1,AWAKE
1764000953.394371,0.2053522620590651,1,AWAKE
1764000953.4612968,0.20474046187354905,1,AWAKE
1764000953.527584,0.20097676562974395,1,AWAKE
1764000953.5945358,0.19291365517805414,1,AWAKE
1764000953.7043898,0.18185186640103418,1,DROWSY
1764000953.7609558,0.19341292795998927,1,DROWSY
1764000953.827745,0.19736190324676578,1,DROWSY
1764000953.89448,0.1923885673785954,1,DROWSY
1764000953.962056,0.2046860306179204,1,DROWSY
1764000954.029245,0.2155402748557611,1,DROWSY
1764000954.094701,0.20314860412420166,1,DROWSY
1764000954.160819,0.19295416144725394,1,DROWSY
1764000954.227652,0.2028292435478493,1,DROWSY
1764000954.295697,0.18630871295894047,1,DROWSY
1764000954.360645,0.17596745522294288,1,DROWSY
1764000954.4285812,0.17488065217842358,1,DROWSY
1764000954.495193,0.17322397056949124,1,DROWSY
1764000954.560677,0.17268713473819752,1,DROWSY
1764000954.6270149,0.18336128542911134,1,DROWSY
1764000954.693522,0.1891358977657051,1,DROWSY
1764000954.760351,0.20012587513228328,1,DROWSY
1764000954.827189,0.2021565594569145,1,DROWSY
1764000954.894678,0.19700222073614324,1,DROWSY
1764000954.962927,0.205800360742195,1,DROWSY
1764000955.027473,0.20073688071727327,1,DROWSY
1764000955.093473,0.19681757484329504,1,DROWSY
1764000955.160042,0.2258839976752614,1,DROWSY
1764000955.22686,0.25895737476247227,0,AWAKE
1764000955.293329,0.2900515911091146,0,AWAKE
1764000955.36083,0.32605322718749596,0,AWAKE
1764000955.4279208,0.3553262641156334,0,AWAKE
1764000955.4936619,0.36107155583131945,0,AWAKE
1764000955.559901,0.3614801802785303,0,AWAKE
1764000955.626546,0.35838634647164574,0,AWAKE
1764000955.693343,0.36141549858873356,0,AWAKE
1764000955.760132,0.3379416252993437,0,AWAKE
1764000955.82774,0.2927820187154525,0,AWAKE
1764000955.894668,0.2809001783593186,0,AWAKE
1764000955.9598641,0.2732350065869458,0,AWAKE
1764000956.026348,0.27440933567958,0,AWAKE
1764000956.092957,0.3013501432330118,0,AWAKE
1764000956.159709,0.3498173103547204,0,AWAKE
1764000956.226461,0.34167744292755153,0,AWAKE
1764000956.294288,0.30552177028765276,0,AWAKE
1764000956.361512,0.2732781837838343,0,AWAKE
1764000956.426372,0.26120971602136206,0,AWAKE
1764000956.492903,0.25682931211592563,0,AWAKE
1764000956.559614,0.27854456056571175,0,AWAKE
1764000956.625995,0.3233116341935468,0,AWAKE
1764000956.6928031,0.32346415675040224,0,AWAKE
1764000956.7608562,0.29705075186841967,0,AWAKE
1764000956.827499,0.2967915896737815,0,AWAKE
1764000956.893155,0.2967856474466114,0,AWAKE
1764000956.959409,0.2990269836534083,0,AWAKE
1764000957.025929,0.3356088072218878,0,AWAKE
1764000957.093119,0.37598058200520945,0,AWAKE
1764000957.1593862,0.3844178735205579,0,AWAKE
1764000957.227186,0.3611036194841507,0,AWAKE
1764000957.2939389,0.33220189292262775,0,AWAKE
1764000957.359742,0.3133316299912538,0,AWAKE
1764000957.4256918,0.30732209870749694,0,AWAKE
1764000957.492702,0.30347970403121316,0,AWAKE
1764000957.55932,0.3295295586719855,0,AWAKE
1764000957.6258812,0.360746965771588,0,AWAKE
1764000957.692842,0.37788277206442056,0,AWAKE
1764000957.760214,0.3576611217107591,0,AWAKE
1764000957.8260639,0.3201238911789076,0,AWAKE
1764000957.892148,0.298824688088997,0,AWAKE
1764000957.958976,0.29012466362945294,0,AWAKE
1764000958.0256681,0.2913806927589512,0,AWAKE
1764000958.092472,0.31960890697397826,0,AWAKE
1764000958.1603572,0.35916518440355905,0,AWAKE
1764000958.226945,0.38160424809696475,0,AWAKE
1764000958.292326,0.38815485839559477,0,AWAKE
1764000958.3589818,0.3809128886425372,0,AWAKE
1764000958.425322,0.3486444995754179,0,AWAKE
1764000958.492054,0.3005843148151996,0,AWAKE
1764000958.5590222,0.2635191668789679,0,AWAKE
1764000958.626369,0.24705670416481076,1,AWAKE
1764000958.6935942,0.24833246995349062,1,AWAKE
1764000958.758719,0.27359236583840413,0,AWAKE
1764000958.825239,0.3195073237478404,0,AWAKE
1764000958.891967,0.35577375321650057,0,AWAKE
1764000958.958851,0.37501523753324817,0,AWAKE
1764000959.025377,0.3756741707996375,0,AWAKE
1764000959.093083,0.37661837419007815,0,AWAKE
1764000959.1596138,0.36942985308053106,0,AWAKE
1764000959.2254,0.3647248669343857,0,AWAKE
1764000959.29156,0.34604863000420955,0,AWAKE
1764000959.3585112,0.3195068520607884,0,AWAKE
1764000959.42493,0.2821578684653862,0,AWAKE
1764000959.491609,0.24479089441307295,1,AWAKE
1764000959.559448,0.1995655197609215,1,AWAKE
1764000959.625985,0.1569497915323435,1,AWAKE
1764000959.691371,0.13272810958664769,1,AWAKE
1764000959.75799,0.13482325212726085,1,AWAKE
1764000959.8247292,0.16114336067038199,1,AWAKE
1764000959.8914618,0.19116915572576826,1,AWAKE
1764000959.95737,0.24404271427386454,1,AWAKE
1764000960.0259662,0.29079465577637775,0,AWAKE
1764000960.092624,0.3193550656031695,0,AWAKE
1764000960.15805,0.3353001096687721,0,AWAKE
1764000960.224341,0.3505464313239536,0,AWAKE
1764000960.2912588,0.3589509826735373,0,AWAKE
1764000960.358156,0.36599138817967203,0,AWAKE
1764000960.4246342,0.358073384966204,0,AWAKE
1764000960.492456,0.3061237120104512,0,AWAKE
1764000960.558967,0.2608672046044206,0,AWAKE
1764000960.6244621,0.20875434479510901,1,AWAKE
1764000960.691466,0.1512105953648099,1,AWAKE
1764000960.757785,0.12379655207941602,1,AWAKE
1764000960.824364,0.12538950142781355,1,AWAKE
1764000960.891139,0.1450691473319856,1,AWAKE
1764000960.9590862,0.15702795122431676,1,AWAKE
1764000961.025564,0.1740049227059997,1,AWAKE
1764000961.090991,0.17807153687928995,1,AWAKE
1764000961.157484,0.2124909587304768,1,AWAKE
1764000961.2241302,0.23031569010514322,1,AWAKE
1764000961.291175,0.263477138830853,0,AWAKE
1764000961.35776,0.3023595713184301,0,AWAKE
1764000961.425038,0.3418474869899842,0,AWAKE
1764000961.4920251,0.36121802491277083,0,AWAKE
1764000961.557645,0.37022327114092357,0,AWAKE
1764000961.623797,0.3680957285068563,0,AWAKE
1764000961.6906729,0.3601901414035557,0,AWAKE
1764000961.7571578,0.35347002552000034,0,AWAKE
1764000961.824147,0.3218551174418528,0,AWAKE
1764000961.891756,0.285828004380324,0,AWAKE
1764000961.958592,0.24016712380193078,1,AWAKE
1764000962.0237372,0.2166355786888344,1,AWAKE
1764000962.090962,0.18438661152755398,1,AWAKE
1764000962.157279,0.17712274735368233,1,AWAKE
1764000962.224013,0.17725004179078746,1,AWAKE
1764000962.2903948,0.1947891105282592,1,AWAKE
1764000962.358437,0.17339757900740632,1,AWAKE
1764000962.425063,0.16907983344805763,1,AWAKE
1764000962.490316,0.16005757296376247,1,AWAKE
1764000962.557036,0.15330803450749117,1,AWAKE
1764000962.623803,0.13779859945976924,1,AWAKE
1764000962.690482,0.1630652156592852,1,AWAKE
1764000962.757153,0.19118462270757994,1,AWAKE
1764000962.824961,0.21431700297731276,1,AWAKE
1764000962.891252,0.24473525111103314,1,AWAKE
1764000962.956623,0.2704525811366242,0,AWAKE
1764000963.023444,0.28038048957782236,0,AWAKE
1764000963.090229,0.278776117692933,0,AWAKE
1764000963.156896,0.29687802158083293,0,AWAKE
1764000963.2236009,0.2999280832667285,0,AWAKE
1764000963.291237,0.31623192792661514,0,AWAKE
1764000963.3581288,0.33625400539848316,0,AWAKE
1764000963.423288,0.3604183858943434,0,AWAKE
1764000963.49015,0.3722941342143852,0,AWAKE
1764000963.55664,0.3837130984273741,0,AWAKE
1764000963.623208,0.3899444517013981,0,AWAKE
1764000963.6900191,0.35778775457998474,0,AWAKE
1764000963.757261,0.31614591723351393,0,AWAKE
1764000963.824496,0.2757083659415333,0,AWAKE
1764000963.889981,0.2500049981483258,0,AWAKE
1764000963.956625,0.22874070154989895,1,AWAKE
1764000964.022957,0.24644393649846674,1,AWAKE
1764000964.090113,0.2798452697391393,0,AWAKE
1764000964.1563442,0.31800156096561016,0,AWAKE
1764000964.224289,0.3479459836674038,0,AWAKE
1764000964.2911701,0.3742110886562577,0,AWAKE
1764000964.356552,0.387419069720352,0,AWAKE
1764000964.422592,0.39402408680495704,0,AWAKE
1764000964.489451,0.3955261184573103,0,AWAKE
1764000964.556155,0.3909255058372404,0,AWAKE
1764000964.622925,0.38840117693000137,0,AWAKE
1764000964.690856,0.3861538166089665,0,AWAKE
1764000964.757429,0.37683666255686354,0,AWAKE
1764000964.8226812,0.33766183875602807,0,AWAKE
1764000964.889591,0.32125047777981075,0,AWAKE
1764000964.955945,0.2858919747364923,0,AWAKE
1764000965.022583,0.2513121279912853,0,AWAKE
1764000965.089497,0.22282393012765328,1,AWAKE
1764000965.157156,0.22618769703592018,1,AWAKE
1764000965.223998,0.2047914775757304,1,AWAKE
1764000965.2891672,0.20387189675819792,1,AWAKE
1764000965.3560221,0.20147540083025944,1,AWAKE
1764000965.4225652,0.18831652830875995,1,AWAKE
1764000965.489467,0.17911460291829728,1,AWAKE
1764000965.5554938,0.17623933257020225,1,AWAKE
1764000965.623874,0.18074403826128532,1,AWAKE
1764000965.690162,0.17278852141621043,1,AWAKE
1764000965.7558558,0.18110140323985707,1,AWAKE
1764000965.821826,0.1794899373186069,1,AWAKE
1764000965.889042,0.17608123413916876,1,AWAKE
1764000965.955711,0.1697079500745306,1,AWAKE
1764000966.022075,0.18121493959232665,1,AWAKE
1764000966.090253,0.21484406995996858,1,AWAKE
1764000966.15694,0.2497249556122453,1,AWAKE
1764000966.222261,0.28520796538232057,0,AWAKE
1764000966.288768,0.31534096400362865,0,AWAKE
1764000966.3553522,0.3472869876741038,0,AWAKE
1764000966.422084,0.3470623087178914,0,AWAKE
1764000966.488868,0.3492582441901914,0,AWAKE
1764000966.5567172,0.35063031369149034,0,AWAKE
1764000966.623751,0.3502293937253157,0,AWAKE
1764000966.688452,0.3422977975891476,0,AWAKE
1764000966.755405,0.33588932574067715,0,AWAKE
1764000966.821847,0.3301718930939095,0,AWAKE
1764000966.888701,0.3287918249756204,0,AWAKE
1764000966.955285,0.3264223554409266,0,AWAKE
1764000967.022828,0.3320152386816123,0,AWAKE
1764000967.0897589,0.32788421012294844,0,AWAKE
1764000967.155162,0.30441153720602315,0,AWAKE
1764000967.2216141,0.28231259485286947,0,AWAKE
1764000967.288598,0.2533984158734227,0,AWAKE
1764000967.354924,0.21475656458028486,1,AWAKE
1764000967.421762,0.19934298273121837,1,AWAKE
1764000967.489574,0.19466321956675578,1,AWAKE
1764000967.556182,0.1819834032885862,1,AWAKE
1764000967.621691,0.18660678828662935,1,AWAKE
1764000967.68825,0.19175747808679516,1,AWAKE
1764000967.754498,0.18235040178952183,1,AWAKE
1764000967.821961,0.18228326776510587,1,AWAKE
1764000967.888157,0.17469598924346288,1,AWAKE
1764000967.956073,0.16305477550986366,1,AWAKE
1764000968.022859,0.16139798911611938,1,AWAKE
1764000968.087921,0.15453333901563254,1,AWAKE
1764000968.154899,0.14410470361490413,1,AWAKE
1764000968.2215009,0.1526276067829649,1,AWAKE
1764000968.28782,0.1592223340126284,1,AWAKE
1764000968.355084,0.16621722891045182,1,AWAKE
1764000968.422747,0.17296494724304742,1,AWAKE
1764000968.489653,0.18648390142408852,1,AWAKE
1764000968.554904,0.18890819458739827,1,AWAKE
1764000968.621033,0.18655352089190003,1,AWAKE
1764000968.687806,0.1848748435845825,1,AWAKE
1764000968.7546968,0.19431847177225864,1,AWAKE
1764000968.8209121,0.18814548989572813,1,AWAKE
1764000968.888921,0.191580082191459,1,AWAKE
1764000968.9555619,0.20259677817864952,1,AWAKE
1764000969.021025,0.2144724702234567,1,AWAKE
1764000969.087553,0.23076721768538166,1,AWAKE
1764000969.154102,0.2575653212291994,0,AWAKE
1764000969.220944,0.283522338946105,0,AWAKE
1764000969.287523,0.3084841568014477,0,AWAKE
1764000969.355405,0.33038944020727384,0,AWAKE
1764000969.422297,0.34484174781657584,0,AWAKE
1764000969.487448,0.36311306397615606,0,AWAKE
1764000969.5541189,0.37614381442915523,0,AWAKE
1764000969.6207092,0.38310527808870937,0,AWAKE
1764000969.68732,0.37897236110411986,0,AWAKE
1764000969.754024,0.36738468399865987,0,AWAKE
1764000969.822279,0.36052431214579583,0,AWAKE
1764000969.888684,0.3554626906349756,0,AWAKE
1764000969.953917,0.3489881294279839,0,AWAKE
1764000970.0207732,0.34949408171570207,0,AWAKE
1764000970.0874612,0.36416174212338587,0,AWAKE
1764000970.153902,0.3630812679508851,0,AWAKE
1764000970.2203798,0.36115259614433437,0,AWAKE
1764000970.288461,0.3614656833939976,0,AWAKE
1764000970.354985,0.3632713479546249,0,AWAKE
1764000970.4206579,0.3560279324587388,0,AWAKE
1764000970.487095,0.3463764575894836,0,AWAKE
1764000970.553569,0.3335594096316063,0,AWAKE
1764000970.6203148,0.3249783845493539,0,AWAKE
1764000970.6869278,0.30688048227859477,0,AWAKE
1764000970.755085,0.2961371919533954,0,AWAKE
1764000970.821704,0.28586577677576075,0,AWAKE
1764000970.8867772,0.2610985658146326,0,AWAKE
1764000970.953918,0.2433783327636017,1,AWAKE
1764000971.0200288,0.23547161071381426,1,AWAKE
1764000971.086384,0.21720146473811014,1,AWAKE
1764000971.153677,0.21079529466737545,1,AWAKE
1764000971.221429,0.22369974704988893,1,AWAKE
1764000971.28802,0.21737255743762826,1,AWAKE
1764000971.3535428,0.20749362675532573,1,AWAKE
1764000971.419872,0.20116475367562875,1,AWAKE
1764000971.486901,0.19850575359558909,1,AWAKE
1764000971.553466,0.19098243988492764,1,AWAKE
1764000971.619993,0.20015701574235129,1,AWAKE
1764000971.687791,0.20778630121846225,1,AWAKE
1764000971.7541,0.20658655097442144,1,AWAKE
1764000971.8198788,0.21315127313343743,1,AWAKE
1764000971.886364,0.21700175209504674,1,AWAKE
