timestamp,ear,status,closed_flag
1764381018.1829708,0.41432499549840274,AWAKE,0
1764381018.269194,0.4418934126163195,AWAKE,0
1764381018.336258,0.4460158236812239,AWAKE,0
1764381018.402642,0.4481911747178153,AWAKE,0
1764381018.4691808,0.45600017264792925,AWAKE,0
1764381018.536774,0.4665108563844097,AWAKE,0
1764381018.601613,0.47077510219613056,AWAKE,0
1764381018.668683,0.46242365090546356,AWAKE,0
1764381018.7355351,0.4514944076400944,AWAKE,0
1764381018.802229,0.4383723950347648,AWAKE,0
1764381018.870416,0.43535963097750435,AWAKE,0
1764381018.9346392,0.42100723171070165,AWAKE,0
1764381019.0037389,0.4256977634207543,AWAKE,0
1764381019.0694861,0.43275241446168894,AWAKE,0
1764381019.135869,0.43547094255418656,AWAKE,0
1764381019.202183,0.42153039634754785,AWAKE,0
1764381019.268472,0.43036682033931023,AWAKE,0
1764381019.336451,0.42485281623306886,AWAKE,0
1764381019.401783,0.4294076126070914,AWAKE,0
1764381019.469408,0.4314087071496373,AWAKE,0
1764381019.534878,0.44548895057544613,AWAKE,0
1764381019.601622,0.4386395227474126,AWAKE,0
1764381019.6683478,0.4483523346714115,AWAKE,0
1764381019.734913,0.43819581285171116,AWAKE,0
1764381019.8029199,0.44478792670898015,AWAKE,0
1764381019.868223,0.4524726503706303,AWAKE,0
1764381019.935889,0.4609149611208734,AWAKE,0
1764381020.001416,0.4661344037601681,AWAKE,0
1764381020.0678349,0.4819577355341996,AWAKE,0
1764381020.134482,0.4822559790967299,AWAKE,0
1764381020.201279,0.47654994376642257,AWAKE,0
1764381020.2693498,0.4214796009874324,AWAKE,0
1764381020.334784,0.38712308353743946,AWAKE,0
1764381020.402549,0.3654845968119168,AWAKE,0
1764381020.467705,0.3514044165416187,AWAKE,0
1764381020.534548,0.3476420124360633,AWAKE,0
1764381020.601077,0.3987763068277408,AWAKE,0
1764381020.667858,0.4299564682090349,AWAKE,0
1764381020.735573,0.44643347886055984,AWAKE,0
1764381020.80102,0.4576966598841472,AWAKE,0
1764381020.868756,0.46327676724682043,AWAKE,0
1764381020.93414,0.4662197539970645,AWAKE,0
1764381021.001027,0.4661792257438634,AWAKE,0
1764381021.0676858,0.47208075288701645,AWAKE,0
1764381021.134291,0.479188736828593,AWAKE,0
1764381021.202079,0.48635432580402,AWAKE,0
1764381021.26753,0.4735228212371035,AWAKE,0
1764381021.335289,0.4017847069234647,AWAKE,0
1764381021.4007208,0.31351146700244736,AWAKE,0
1764381021.467374,0.23761697006480734,AWAKE,1
1764381021.534097,0.14528972123053202,AWAKE,1
1764381021.600634,0.07931254962407291,AWAKE,1
1764381021.668629,0.06494802118268678,AWAKE,1
1764381021.7340748,0.0679123113737635,AWAKE,1
1764381021.801575,0.06058749698499684,AWAKE,1
1764381021.8670201,0.06415452879170007,AWAKE,1
1764381021.9339771,0.06474465865337312,AWAKE,1
1764381022.000395,0.07004437671639023,AWAKE,1
1764381022.067106,0.06715293909566875,AWAKE,1
1764381022.135263,0.06338820139574709,AWAKE,1
1764381022.200405,0.06498703377027433,AWAKE,1
1764381022.268328,0.060664599741294144,AWAKE,1
1764381022.333463,0.05677392057047785,AWAKE,1
1764381022.400351,0.06269713312825292,AWAKE,1
1764381022.466754,0.06214974356153493,AWAKE,1
1764381022.5336561,0.06878772166558692,AWAKE,1
1764381022.602036,0.06977323288161645,AWAKE,1
1764381022.666721,0.07585655974902812,AWAKE,1
1764381022.7345731,0.07669803641540932,AWAKE,1
1764381022.799944,0.07197656541237266,AWAKE,1
1764381022.867177,0.06428972684134325,AWAKE,1
1764381022.9336011,0.06564021120467556,AWAKE,1
1764381022.999996,0.0694596493908097,AWAKE,1
1764381023.068175,0.08077111606185253,AWAKE,1
1764381023.1328042,0.09429106656071248,AWAKE,1
1764381023.2015092,0.0970245847620318,AWAKE,1
1764381023.266709,0.10287444910507526,AWAKE,1
1764381023.3332758,0.09455610647962145,AWAKE,1
1764381023.3999832,0.07507084941821969,AWAKE,1
1764381023.4664588,0.0721720611945754,AWAKE,1
1764381023.607263,0.07751954435376278,DROWSY,1
1764381023.667582,0.06965589134894114,DROWSY,1
1764381023.733116,0.0757272108708584,DROWSY,1
1764381023.7996721,0.0848367335493648,DROWSY,1
1764381023.8663821,0.08631611047949984,DROWSY,1
1764381023.9328918,0.08122273445865678,DROWSY,1
1764381024.001214,0.08035609343056677,DROWSY,1
1764381024.066401,0.08902851765464423,DROWSY,1
1764381024.134051,0.08214407194461916,DROWSY,1
1764381024.199713,0.0752420517471618,DROWSY,1
1764381024.266464,0.07698134037700051,DROWSY,1
1764381024.3331132,0.08205803631344093,DROWSY,1
1764381024.399511,0.07361212519122742,DROWSY,1
1764381024.4673972,0.07565753812270219,DROWSY,1
1764381024.5326169,0.08066764429652076,DROWSY,1
1764381024.6010299,0.08016921007895281,DROWSY,1
1764381024.666087,0.074514266853872,DROWSY,1
1764381024.732827,0.07723281082683467,DROWSY,1
1764381024.799366,0.08192206066864097,DROWSY,1
1764381024.8661928,0.0911100302705186,DROWSY,1
1764381024.934127,0.15648121315011226,DROWSY,1
1764381024.99922,0.24272668895844607,DROWSY,1
1764381025.067499,0.32438943828513267,AWAKE,0
1764381025.1324291,0.40341460777008165,AWAKE,0
1764381025.1992052,0.4664944793811072,AWAKE,0
1764381025.26587,0.4777145098278325,AWAKE,0
1764381025.332511,0.4775666373824616,AWAKE,0
1764381025.4006,0.4731182617341104,AWAKE,0
1764381025.4656909,0.4694752559442713,AWAKE,0
1764381025.5339148,0.4761764758010954,AWAKE,0
1764381025.598687,0.4680342393048103,AWAKE,0
1764381025.66576,0.4658106885872373,AWAKE,0
1764381025.732237,0.46034434581987577,AWAKE,0
1764381025.799134,0.45975999871963014,AWAKE,0
1764381025.867024,0.4511864891744632,AWAKE,0
1764381025.9322639,0.459665478780462,AWAKE,0
1764381025.999861,0.4537074553671717,AWAKE,0
1764381026.065728,0.45213132313941823,AWAKE,0
1764381026.132798,0.4483487156472409,AWAKE,0
1764381026.198956,0.4455725755917747,AWAKE,0
