timestamp,ear,status,closed_flag
1764395768.2857358,0.0,AWAKE,0
1764395768.348709,0.0,AWAKE,0
1764395768.4157429,0.0,AWAKE,0
1764395768.482526,0.0,AWAKE,0
1764395768.549488,0.0,AWAKE,0
1764395768.615566,0.0,AWAKE,0
1764395768.683599,0.0,AWAKE,0
1764395768.7484632,0.0,AWAKE,0
1764395768.815256,0.0,AWAKE,0
1764395768.882232,0.0,AWAKE,0
1764395768.950191,0.0,AWAKE,0
1764395769.01566,0.0,AWAKE,0
1764395769.081168,0.0,AWAKE,0
1764395769.149437,0.0,AWAKE,0
1764395769.216969,0.0,AWAKE,0
1764395769.281663,0.0,AWAKE,0
1764395769.3479612,0.0,AWAKE,0
1764395769.416403,0.0,AWAKE,0
1764395769.4815419,0.0,AWAKE,0
1764395769.548118,0.0,AWAKE,0
1764395769.61566,0.0,AWAKE,0
1764395769.681383,0.0,AWAKE,0
1764395769.748099,0.0,AWAKE,0
1764395769.814539,0.0,AWAKE,0
1764395769.882676,0.0,AWAKE,0
1764395769.947948,0.0,AWAKE,0
1764395770.01458,0.0,AWAKE,0
1764395770.082017,0.0,AWAKE,0
1764395770.147746,0.0,AWAKE,0
1764395770.214433,0.0,AWAKE,0
1764395770.281259,0.0,AWAKE,0
1764395770.3491242,0.0,AWAKE,0
1764395770.414422,0.0,AWAKE,0
1764395770.481101,0.0,AWAKE,0
1764395770.5487518,0.0,AWAKE,0
1764395770.61436,0.0,AWAKE,0
1764395770.680906,0.0,AWAKE,0
1764395770.7475488,0.0,AWAKE,0
1764395770.815556,0.0,AWAKE,0
1764395770.881064,0.0,AWAKE,0
1764395770.947388,0.0,AWAKE,0
1764395771.015436,0.0,AWAKE,0
1764395771.080778,0.0,AWAKE,0
1764395771.147715,0.0,AWAKE,0
1764395771.2140968,0.0,AWAKE,0
1764395771.2821388,0.0,AWAKE,0
1764395771.347414,0.0,AWAKE,0
1764395771.4140291,0.0,AWAKE,0
1764395771.4816551,0.0,AWAKE,0
1764395771.547264,0.0,AWAKE,0
1764395771.6137862,0.0,AWAKE,0
1764395771.6806989,0.0,AWAKE,0
1764395771.7485702,0.0,AWAKE,0
1764395771.813951,0.0,AWAKE,0
1764395771.880568,0.0,AWAKE,0
1764395771.9483452,0.0,AWAKE,0
1764395772.013587,0.0,AWAKE,0
1764395772.080469,0.0,AWAKE,0
1764395772.147043,0.0,AWAKE,0
1764395772.214916,0.0,AWAKE,0
1764395772.280237,0.0,AWAKE,0
1764395772.3470001,0.0,AWAKE,0
1764395772.421275,0.5216441240249544,AWAKE,0
1764395772.481353,0.0,AWAKE,0
1764395772.547086,0.0,AWAKE,0
1764395772.613546,0.0,AWAKE,0
1764395772.681779,0.0,AWAKE,0
1764395772.749033,0.0,AWAKE,0
1764395772.8166342,0.39225729956093214,AWAKE,0
1764395772.882947,0.33860257247206776,AWAKE,0
1764395772.948365,0.32503715917174086,AWAKE,0
1764395773.01503,0.3301524892410919,AWAKE,0
1764395773.081547,0.3384401979032221,AWAKE,0
1764395773.149292,0.3478309050299012,AWAKE,0
1764395773.2146099,0.355585276443887,AWAKE,0
1764395773.2817311,0.334877369825744,AWAKE,0
1764395773.352865,0.34143212774651543,AWAKE,0
1764395773.8393228,0.33987773554413014,AWAKE,0
1764395773.8804102,0.0,AWAKE,0
1764395774.018637,0.3503985268235316,AWAKE,0
1764395774.081882,0.0,AWAKE,0
1764395774.146417,0.0,AWAKE,0
1764395774.213002,0.0,AWAKE,0
1764395774.280598,0.0,AWAKE,0
