timestamp,ear,status
1763997747.046098,,AWAKE
1763997747.147527,0.4953216976842483,AWAKE
1763997747.2102458,0.49150329681617344,AWAKE
1763997747.2752268,0.49588748404663124,AWAKE
1763997747.341883,0.4972310547416404,AWAKE
1763997747.408326,0.49722582908059676,AWAKE
1763997747.476547,0.49195444663464516,AWAKE
1763997747.540957,0.4894166769455766,AWAKE
1763997747.607766,0.48083271027625474,AWAKE
1763997747.6766028,0.46915213287971713,AWAKE
1763997747.743383,0.4581600421065586,AWAKE
1763997747.8097181,0.45943833526638833,AWAKE
1763997747.8756301,0.46223958572023277,AWAKE
1763997747.942622,0.464613698871373,AWAKE
1763997748.0104582,0.4621423501556089,AWAKE
1763997748.0748339,0.41085435272052184,AWAKE
1763997748.1424158,0.35800028507109133,AWAKE
1763997748.20812,0.28888474187384927,AWAKE
1763997748.2747672,0.24827137382903924,AWAKE
1763997748.341074,0.23111207440258147,AWAKE
1763997748.409316,0.2530694573016122,AWAKE
1763997748.474089,0.27802336865941485,AWAKE
1763997748.541143,0.31818617290190365,AWAKE
1763997748.608959,0.3285694930169949,AWAKE
1763997748.674678,0.32173282241984635,AWAKE
1763997748.7411299,0.319632013017057,AWAKE
1763997748.807822,0.31441336439318857,AWAKE
1763997748.875715,0.3041695518232101,AWAKE
1763997748.941161,0.3003194305448455,AWAKE
1763997749.007554,0.30069959476852776,AWAKE
1763997749.075436,0.3007202034304142,AWAKE
1763997749.1406982,0.2911971596514119,AWAKE
1763997749.2079968,0.3001846447774475,AWAKE
1763997749.274018,0.30053471293722367,AWAKE
1763997749.342391,0.3023278613215965,AWAKE
1763997749.407618,0.31306782434499,AWAKE
1763997749.4742222,0.3232164171692585,AWAKE
1763997749.542123,0.3163174357622127,AWAKE
1763997749.607538,0.31617557307427846,AWAKE
1763997749.67403,0.3148837336445125,AWAKE
1763997749.740556,0.3063347103829993,AWAKE
1763997749.808645,0.3051562213906724,AWAKE
1763997749.87396,0.30065160476138975,AWAKE
1763997749.9408371,0.3018876873679094,AWAKE
1763997750.008575,0.30280279823444367,AWAKE
1763997750.074032,0.2987785332316524,AWAKE
1763997750.140705,0.3041428975073637,AWAKE
1763997750.2071521,0.311906056022843,AWAKE
1763997750.275172,0.32035746352257444,AWAKE
1763997750.3405252,0.3125465620515332,AWAKE
1763997750.406999,0.3201460253758741,AWAKE
1763997750.4736798,0.3116527343226484,AWAKE
1763997750.540333,0.3040439397510183,AWAKE
1763997750.606786,0.2910474364082473,AWAKE
1763997750.673749,0.3005583356132408,AWAKE
1763997750.741528,0.30327508156196537,AWAKE
1763997750.806587,0.3010761899037827,AWAKE
1763997750.873685,0.30547275197956997,AWAKE
1763997750.941383,0.3282767202039162,AWAKE
1763997751.007015,0.34652401419822015,AWAKE
1763997751.073395,0.37276420344221056,AWAKE
1763997751.140106,0.3996031300313203,AWAKE
1763997751.2085361,0.4292669373208756,AWAKE
1763997751.273845,0.4369764921081559,AWAKE
1763997751.339469,0.44107618600285015,AWAKE
1763997751.4077618,0.44073805754662815,AWAKE
1763997751.473374,0.44873107556411584,AWAKE
1763997751.539725,0.45051718934290275,AWAKE
1763997751.606591,0.45157734937474403,AWAKE
1763997751.674795,0.456951108089926,AWAKE
1763997751.740046,0.45888944647622204,AWAKE
1763997751.806985,0.45780442164439156,AWAKE
1763997751.874536,0.45503459969097965,AWAKE
1763997751.939658,0.4566061598075864,AWAKE
1763997752.006559,0.44626868074695114,AWAKE
1763997752.07325,0.4256190875084318,AWAKE
1763997752.1414971,0.40850803780826384,AWAKE
1763997752.206506,0.3925401595482752,AWAKE
1763997752.272782,0.3805195737437205,AWAKE
1763997752.340519,0.37628741167773,AWAKE
1763997752.40658,0.37832842236329933,AWAKE
1763997752.4728801,0.3827940511235909,AWAKE
1763997752.53968,0.38398069485173103,AWAKE
1763997752.607635,0.37395668504270774,AWAKE
1763997752.6727931,0.3626053910162188,AWAKE
1763997752.739681,0.3569532638860677,AWAKE
1763997752.807402,0.35054922590525983,AWAKE
1763997752.8728719,0.3442063117142356,AWAKE
1763997752.939393,0.34406275710309087,AWAKE
1763997753.006132,0.34910242035674177,AWAKE
1763997753.0739021,0.3495692339418056,AWAKE
1763997753.139341,0.3446698130219422,AWAKE
1763997753.20608,0.345940389875371,AWAKE
1763997753.274824,0.3460441733095642,AWAKE
1763997753.3391318,0.342413122271185,AWAKE
1763997753.405824,0.34240278819546804,AWAKE
1763997753.4722612,0.35463703903252963,AWAKE
1763997753.5405319,0.36745806245746027,AWAKE
1763997753.605408,0.39055898990879945,AWAKE
1763997753.671995,0.40962762361772037,AWAKE
1763997753.740011,0.42804223412827386,AWAKE
1763997753.8060522,0.4446841454684411,AWAKE
1763997753.872556,0.45867808165971224,AWAKE
1763997753.93859,0.45800902757444106,AWAKE
1763997754.00661,0.4664539573527069,AWAKE
1763997754.0721102,0.473745211994084,AWAKE
1763997754.1388988,0.47639778053497855,AWAKE
1763997754.206439,0.4728229824123627,AWAKE
1763997754.271989,0.4709348069947529,AWAKE
1763997754.338332,0.45530708427978295,AWAKE
1763997754.405494,0.4449376591980279,AWAKE
1763997754.47327,0.43343385512631,AWAKE
1763997754.538503,0.425095721422156,AWAKE
1763997754.605142,0.4181832081478408,AWAKE
1763997754.6732612,0.4261204699092033,AWAKE
1763997754.7388191,0.4343705671385235,AWAKE
1763997754.80537,0.44204542907756766,AWAKE
1763997754.871902,0.44616617534463227,AWAKE
1763997754.939809,0.45789160293784226,AWAKE
1763997755.005089,0.464426022086197,AWAKE
1763997755.0723462,0.4665648473631155,AWAKE
1763997755.139719,0.4662142752640735,AWAKE
1763997755.2052522,0.46971537426741783,AWAKE
1763997755.2719061,0.46932327289061637,AWAKE
1763997755.3386822,0.46582494188593876,AWAKE
1763997755.406402,0.4658663609617998,AWAKE
1763997755.4718919,0.46776772565556374,AWAKE
1763997755.538523,0.4779636061499478,AWAKE
1763997755.6060958,0.4832398450236644,AWAKE
1763997755.671458,0.49259762466436785,AWAKE
1763997755.738362,0.49699149398767817,AWAKE
1763997755.8044958,0.49950991759665825,AWAKE
1763997755.873058,0.4927147977632904,AWAKE
1763997755.938208,0.49443471969524333,AWAKE
1763997756.0052638,0.48944152841041494,AWAKE
1763997756.072673,0.4836719602010545,AWAKE
1763997756.13797,0.48382509725244055,AWAKE
1763997756.20492,0.4838989659107769,AWAKE
1763997756.271573,0.4775922917365268,AWAKE
1763997756.3395069,0.4766986734004012,AWAKE
1763997756.4050329,0.4746053298950451,AWAKE
1763997756.471194,0.4746522727103491,AWAKE
1763997756.539978,0.4738110654420028,AWAKE
1763997756.6047518,0.47529037435085275,AWAKE
1763997756.671328,0.4763803172146467,AWAKE
1763997756.738016,0.4799205336100578,AWAKE
1763997756.806079,0.47877458445569676,AWAKE
1763997756.871234,0.48000013926863005,AWAKE
1763997756.937679,0.4782311138504417,AWAKE
1763997757.00591,0.4727184397289677,AWAKE
1763997757.071313,0.46832534544221965,AWAKE
1763997757.1373172,0.46453830438201404,AWAKE
1763997757.204442,0.4612691933985632,AWAKE
1763997757.2724748,0.46575459830927946,AWAKE
1763997757.337394,0.47139941724444007,AWAKE
1763997757.404495,0.4776459269101476,AWAKE
1763997757.472331,0.482041346599981,AWAKE
1763997757.538372,0.4821169215346666,AWAKE
1763997757.603746,0.4759263549213939,AWAKE
1763997757.670055,0.4677673495542528,AWAKE
1763997757.738202,0.4603735339148677,AWAKE
1763997757.803811,0.4522420966057002,AWAKE
1763997757.8706298,0.4555450754844137,AWAKE
1763997757.9384189,0.45800795222881624,AWAKE
1763997758.003838,0.46400614170254634,AWAKE
1763997758.070404,0.46765504595858653,AWAKE
1763997758.137293,0.4682918903277569,AWAKE
1763997758.20552,0.4614995366546645,AWAKE
1763997758.270748,0.4567493381939922,AWAKE
1763997758.336708,0.4502152779556246,AWAKE
1763997758.405077,0.4484257709228734,AWAKE
1763997758.4702919,0.4507784615593568,AWAKE
1763997758.5369658,0.45407266043011096,AWAKE
1763997758.604061,0.4588155896699779,AWAKE
1763997758.671621,0.4636423691695435,AWAKE
1763997758.736659,0.4626460443917385,AWAKE
1763997758.803531,0.4602063448611687,AWAKE
1763997758.8712902,0.4587909753270587,AWAKE
1763997758.936776,0.4566490133051424,AWAKE
1763997759.0032582,0.455474772597102,AWAKE
1763997759.070335,0.45497969384140424,AWAKE
1763997759.1384509,0.4550170066718808,AWAKE
1763997759.203773,0.4528324513956491,AWAKE
1763997759.27037,0.44854689491552835,AWAKE
1763997759.338162,0.4457032311384304,AWAKE
1763997759.403232,0.44665985493811167,AWAKE
1763997759.47009,0.44542681187827354,AWAKE
1763997759.5368829,0.4136038089270775,AWAKE
1763997759.604616,0.34657502397559214,AWAKE
1763997759.670248,0.2871947609669614,AWAKE
1763997759.7370582,0.22968400908835102,AWAKE
1763997759.804677,0.16757997379298165,AWAKE
1763997759.870398,0.13876692892718254,AWAKE
1763997759.936453,0.14482114057653617,AWAKE
1763997760.0033128,0.13610235751001037,AWAKE
1763997760.07118,0.12732030614220913,AWAKE
1763997760.1364322,0.12222967035867591,AWAKE
1763997760.203397,0.12167822042510254,AWAKE
1763997760.271057,0.12149693218397824,AWAKE
1763997760.3364851,0.12411630147649391,AWAKE
1763997760.4030778,0.12227364724531926,AWAKE
1763997760.470025,0.12390296138705821,AWAKE
1763997760.5374851,0.112599794014693,AWAKE
1763997760.603059,0.10152387485459351,AWAKE
1763997760.669552,0.09887902193399949,AWAKE
1763997760.73754,0.09586269725345989,AWAKE
1763997760.80302,0.09810878585140052,AWAKE
1763997760.869604,0.10567948759355979,AWAKE
1763997760.936064,0.11053694301459553,AWAKE
1763997761.00417,0.11473834189078314,AWAKE
1763997761.069739,0.12120351112001511,AWAKE
1763997761.136255,0.11601106121532365,AWAKE
1763997761.204064,0.10970586893430063,AWAKE
1763997761.2694578,0.11535074643224648,AWAKE
1763997761.335925,0.11962640991347107,AWAKE
1763997761.4030132,0.11728093056136046,AWAKE
1763997761.470699,0.11684222391737376,AWAKE
1763997761.5359201,0.11891840427868172,AWAKE
1763997761.602921,0.10407269555799999,AWAKE
1763997761.670632,0.10021727837823757,AWAKE
1763997761.735923,0.09995854220828186,AWAKE
1763997761.802048,0.10287826125947094,AWAKE
1763997761.869431,0.09947992369983602,AWAKE
1763997761.937116,0.10908491128290429,AWAKE
1763997762.002624,0.10699324012046674,AWAKE
1763997762.069206,0.10632593459679598,AWAKE
1763997762.137461,0.10577752353134055,AWAKE
