timestamp,ear,status
1763994651.6974862,0.0,AWAKE
1763994651.799925,0.5026332614025426,AWAKE
1763994651.8629692,0.5142337426904768,AWAKE
1763994651.927979,0.509434807865552,AWAKE
1763994651.994555,0.513786533833151,AWAKE
1763994652.061068,0.5174293255794745,AWAKE
1763994652.12819,0.5190117084364856,AWAKE
1763994652.1941838,0.4993230441405708,AWAKE
1763994652.260687,0.48691976446134805,AWAKE
1763994652.329872,0.4652688900208532,AWAKE
1763994652.396346,0.4473561325815221,AWAKE
1763994652.462301,0.431182443256467,AWAKE
1763994652.527533,0.437992513522053,AWAKE
1763994652.595839,0.4446655218347083,AWAKE
1763994652.6606772,0.46049991545805086,AWAKE
1763994652.728157,0.4692290134770548,AWAKE
1763994652.794967,0.47535740756587463,AWAKE
1763994652.8617668,0.42003935854297525,AWAKE
1763994652.92669,0.34922841089820084,AWAKE
1763994652.99341,0.2764419218137222,AWAKE
1763994653.060426,0.20926837643302126,AWAKE
1763994653.126718,0.14551385846745762,AWAKE
1763994653.193526,0.1372926758016403,AWAKE
1763994653.261,0.14124542374021862,AWAKE
1763994653.3279932,0.13788843559385552,AWAKE
1763994653.393203,0.13208053979661233,AWAKE
1763994653.460094,0.13240823511455488,AWAKE
1763994653.526784,0.14511154731009554,AWAKE
1763994653.593247,0.15445413687198403,AWAKE
1763994653.660172,0.159952549770414,AWAKE
1763994653.727795,0.16228707828000485,AWAKE
1763994653.7945442,0.16565155559503247,AWAKE
1763994653.859893,0.1605522417775626,AWAKE
1763994653.9265878,0.14936225598194577,AWAKE
1763994653.993199,0.14861283926285812,AWAKE
1763994654.059715,0.1470028843355397,AWAKE
1763994654.1262898,0.1496081212829803,AWAKE
1763994654.1943302,0.15050066391197284,AWAKE
1763994654.260781,0.1583618218423858,AWAKE
1763994654.326509,0.17357271265478075,AWAKE
1763994654.392583,0.18618910760018667,AWAKE
1763994654.45979,0.1833434026965512,AWAKE
1763994654.526732,0.17501092275179725,AWAKE
1763994654.592698,0.17488673655468892,AWAKE
1763994654.660934,0.1750973054072774,AWAKE
1763994654.727545,0.1781568594039967,AWAKE
1763994654.7928908,0.17812268783869328,AWAKE
1763994654.8592808,0.17950479769674965,AWAKE
1763994654.926356,0.17093382875719165,AWAKE
1763994654.992846,0.16238212697400084,AWAKE
1763994655.059625,0.14776293974502303,AWAKE
1763994655.128062,0.13898489986567458,AWAKE
1763994655.194369,0.15103193701913514,AWAKE
1763994655.259676,0.1701656435376951,AWAKE
1763994655.325873,0.17307070434867258,AWAKE
1763994655.392572,0.17670826078980464,AWAKE
1763994655.4590862,0.1844160274064647,AWAKE
1763994655.525835,0.17808410077189527,AWAKE
1763994655.5935209,0.1713237922846455,AWAKE
1763994655.660546,0.1708800755793664,AWAKE
1763994655.7255208,0.17476010419007984,AWAKE
1763994655.792292,0.18615106858653768,AWAKE
1763994655.859183,0.18475558444836981,AWAKE
1763994655.925825,0.18199509599750213,AWAKE
1763994655.992071,0.1817630142009175,AWAKE
1763994656.0602639,0.18598900013579614,AWAKE
1763994656.1269078,0.17367109432493172,AWAKE
1763994656.193111,0.17888137722243885,AWAKE
1763994656.2590778,0.1745454896294652,AWAKE
1763994656.325172,0.16826383535324854,AWAKE
1763994656.392055,0.17776119376075014,AWAKE
1763994656.459002,0.1926735633719054,AWAKE
